,CDL_FLAG,CONDITION_CODE,EQUIP_PROB_CODE,FAULT_FLAG,INJ_SEVER_CODE,PERSON_ID,PERSON_TYPE,REPORT_NO,SAF_EQUIP_CODE,SEX_CODE,VEHICLE_ID,COLLISION_TYPE_CODE,C_M_ZONE_FLAG,JUNCTION_CODE,LANE_CODE,LIGHT_CODE,RD_COND_CODE,RD_DIV_CODE,SURF_COND_CODE,WEATHER_CODE,AREA_DAMAGED_CODE_MAIN,BODY_TYPE_CODE,DAMAGE_CODE,HIT_AND_RUN_FLAG,MOVEMENT_CODE,TIME,AGE
3739,N,Apparently Normal,No Misuse,Y,No Injury,ef8c9fcb-0f67-4ec3-8b5f-e0017afdcce9,D,ZR0129000B,Shoulder/Lap Belt(s),F,d324bf5e-ff3b-42ef-ba87-5505608b1883,Same Direction Rear End,N,Intersection Related,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Cloudy,Twelve o'clock,(Sport) Utility Vehicle,No Damage,N,Starting From Lane,2015-01-23 15:25,30
8174,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,91101658-d0de-4baa-875e-fc25592e259e,D,AC15030012,Shoulder/Lap Belt(s),M,9ecab5f2-7f41-43fc-8031-81bba8f4a094,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Dry,Clear,Eleven o'clock,(Sport) Utility Vehicle,Destroyed,N,Moving Constant Speed,2015-02-04 22:18,19
31345,N,Apparently Normal,No Misuse,Y,No Injury,98dc748e-b107-4a26-be1e-17cd5a055e09,D,DA3689001G,Shoulder/Lap Belt(s),M,3d6289c2-4f93-4e44-b6fe-297fda6a3fb7,Same Direction Rear End,Y,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Cloudy,Twelve o'clock,(Sport) Utility Vehicle,Functional,N,Moving Constant Speed,2015-10-07 8:06,46
8180,Y,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,d7cecee4-6212-4fe2-aef5-f948d737e475,D,AC1833000K,Shoulder/Lap Belt(s),M,190e0bd9-1b07-4fc1-838d-eeb734efe484,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Slush,Wintry Mix,Twelve o'clock,Passenger Car,Disabling,N,Skidding,2015-03-01 13:50,41
37089,N,Apparently Normal,No Misuse,N,No Injury,4b2935cb-ee52-4c27-964b-fce17c3ec77b,D,ZJ05040008,Shoulder Belt Only,F,9edfb70d-ea66-4a5d-96ff-b80ad0ad1591,Same Direction Rear End,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Making Right Turn,2015-11-23 15:51,58
8960,N,Apparently Normal,No Misuse,Y,No Injury,dbe2644e-f152-40e0-a88b-9ef038d73fd1,D,ADF804000D,Shoulder/Lap Belt(s),F,fc781897-8fc5-4c8b-995e-c53f4857c8d8,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Superficial,N,Accelerating,2015-04-02 13:48,39
10100,N,Apparently Normal,No Misuse,N,No Injury,a90c72e7-52f1-4a3b-9a9d-3b6ab4b8468d,D,AE5671000H,Shoulder/Lap Belt(s),M,0731b084-ab17-4bed-b352-5441e637d80d,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Six o'clock,Passenger Car,Superficial,N,Slowing or Stopping,2015-06-02 9:45,60
15626,N,Apparently Normal,No Misuse,Y,No Injury,3164c44c-df7d-4101-a7cc-96072d480b1c,D,AE5533000V,Shoulder/Lap Belt(s),M,515d93f1-9592-4f2d-9460-f003ff8888bb,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Eight o'clock,Van,Superficial,N,Making U Turn,2015-06-25 17:30,25
10190,N,Had Been Drinking,No Misuse,Y,No Injury,0b03e7d7-8b38-44a2-9ba2-87e0d356765b,D,BW0101000H,Shoulder/Lap Belt(s),M,17969c29-ea9d-437a-ad92-14ecc3808e15,Opposite Direction Sideswipe,N,Intersection,Right Turn Lane,Dusk,No Defects,"Two-way, Not Divided",Dry,Clear,Eleven o'clock,Passenger Car,Superficial,Y,Negotiating a Curve,2015-04-26 20:07,67
35987,N,Apparently Normal,No Misuse,Y,No Injury,86d7eaf3-0e11-468e-a04c-8632ab72860e,D,MSP6481002K,Shoulder/Lap Belt(s),F,5898f882-1c12-484b-8add-70fd50efd17f,Same Direction Rear End,N,Non Intersection,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Twelve o'clock,Van,Disabling,N,Slowing or Stopping,2015-11-29 12:58,26
31467,N,Apparently Normal,No Misuse,N,No Injury,5951f0b9-a738-4688-9ab1-89746cded5bc,D,DA3794000Q,Shoulder/Lap Belt(s),F,8e3c7cf5-4f55-400b-b91b-cdfdfe6d1909,Same Direction Rear End,N,Non Intersection,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Pickup Truck,Superficial,N,Slowing or Stopping,2015-12-21 16:00,58
7279,N,Apparently Normal,No Misuse,N,No Injury,d479af0c-11b0-4693-a536-d0ea851c2b05,D,MDTA0540000D,Shoulder/Lap Belt(s),M,02844f1d-7885-4999-a65f-41947ca4393b,Same Direction Sideswipe,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Nine o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-01-18 15:51,38
43469,N,Apparently Normal,No Misuse,Y,No Injury,2f66d3b1-76af-443a-8470-32457d5c5585,D,DA3493000W,Shoulder/Lap Belt(s),M,ccde8da6-29ca-4862-9a64-1164990661e1,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark - Unknown Lighting,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-11-15 2:46,31
28920,N,Apparently Normal,No Misuse,N,No Injury,273a9fb2-2af3-4418-b8e1-9bfa4b6f264d,D,ADX0070017,Shoulder/Lap Belt(s),M,dbdd7f49-6b06-477c-a5bb-862272ee2ebe,Same Direction Rear End,N,Non Intersection,Acceleration Lane,Dusk,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015-11-04 17:45,71
37155,N,Apparently Normal,No Misuse,N,No Injury,f0193882-671a-4239-9759-7a8927b61df0,D,ZL0993000B,Shoulder/Lap Belt(s),M,f9bb234d-328b-498a-9a21-104a421427ec,Head On Left Turn,N,Intersection,Left Turn Lane,Dawn,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Eleven o'clock,Pickup Truck,Disabling,N,Slowing or Stopping,2015-10-29 7:02,46
3920,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,945f976c-0057-4a08-b541-2c0acab64d0f,D,ADJ1740005,Shoulder/Lap Belt(s),F,f2ddee4b-3e7a-4d98-9b1b-c9a0f9ffcb90,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Six o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015-03-15 14:30,47
31355,N,Apparently Normal,No Misuse,N,No Injury,49b29e80-327d-4e8a-b70e-261b55caaed5,D,DA3690000H,Shoulder/Lap Belt(s),M,2c0872b9-7bc9-4424-820c-8abf45c51f20,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Wet,Raining,Six o'clock,Passenger Car,Disabling,N,Stopped in Traffic Lane,2015-10-09 21:16,46
16983,N,Apparently Normal,No Misuse,Y,No Injury,7b74de9e-d9d0-4eee-a3b1-8fa5f0cdd160,D,RD01030004,Shoulder/Lap Belt(s),M,b6826cc9-cc6b-4be0-8439-3cb384ffe0da,Same Movement Angle,N,Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,One o'clock,Passenger Car,Disabling,N,Accelerating,2015-04-09 7:30,83
36762,Y,Apparently Normal,No Misuse,N,No Injury,71261e88-0497-46db-a4ac-abfe774cf790,D,ZD58550017,Shoulder/Lap Belt(s),F,9d55d60f-f55e-4485-9c6d-1d1daa6b4189,Same Direction Sideswipe,N,Intersection Related,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Two o'clock,School Bus,Superficial,N,Moving Constant Speed,2015-10-21 6:24,44
24996,N,Apparently Normal,No Misuse,N,No Injury,cc8fdf30-0a58-433f-b9ae-4f4f4cba05f9,D,AE5439000Y,Shoulder/Lap Belt(s),M,57654dc0-7b7a-481b-91db-b24958a44ae3,Head On Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-07-07 18:58,82
19587,N,Apparently Normal,No Misuse,N,No Injury,e03c433a-9bd9-4cec-8fbf-a9f58c88432d,D,CTX3060031,Shoulder/Lap Belt(s),M,1c52da5b-60d1-4d1c-9469-f0a260213a90,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,(Sport) Utility Vehicle,Functional,N,Stopped in Traffic Lane,2015-07-13 19:49,46
16771,N,Apparently Normal,No Misuse,Y,No Injury,f6e5ce95-c7a2-4d63-897a-161e91321e4d,D,MSP62690044,Shoulder/Lap Belt(s),M,6f769076-b52a-4762-9171-dbd053eef3a1,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Cloudy,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-05-27 14:57,35
14174,N,Apparently Normal,No Misuse,N,No Injury,2b2ad433-6768-451d-baa1-755c1abdb5de,D,ADF990000R,Shoulder/Lap Belt(s),M,0832c7c3-ce58-41ca-bcfe-bbced345d0e7,Opposite Direction Sideswipe,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Nine o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-06-02 0:15,28
30994,N,Apparently Normal,No Misuse,N,No Injury,e4668e68-e481-4a95-8ffa-7143e6b9d4a1,D,CBWR9678000C,Shoulder/Lap Belt(s),F,3a023036-ea8a-44fa-a6f6-3a732865bcdf,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Wet,Cloudy,Eight o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-10-29 8:35,53
10847,N,Apparently Normal,No Misuse,Y,No Injury,745dd36b-fca7-4803-88d2-32fcf4e1edef,D,DA3949000S,Shoulder/Lap Belt(s),M,7163bd7e-2a0e-44f2-b046-423be152d2d6,Same Direction Rear End,N,Intersection,Acceleration Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-05-25 0:05,34
38971,N,Apparently Normal,No Misuse,Y,No Injury,d07fe53d-6ee2-4ba5-94aa-b85959926c07,D,DA3336000M,Shoulder/Lap Belt(s),M,4283797f-8348-4a8d-830f-8f42d8bfca0d,Head On Left Turn,N,Intersection Related,Right Turn Lane,Dusk,No Defects,"Two-way, Not Divided",Wet,Raining,One o'clock,Passenger Car,Functional,N,Making Left Turn,2015-12-02 16:11,37
2706,N,Apparently Normal,No Misuse,Y,No Injury,c73a9429-d1ab-4ab7-9ddb-cb0794472853,D,MSP14640004,Shoulder/Lap Belt(s),M,ba40e113-26ac-4c0e-a4f6-bab0e12f6b41,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Police Vehicle/Non Emergency,Superficial,N,Slowing or Stopping,2015-01-16 13:02,31
17807,N,Apparently Normal,No Misuse,N,No Injury,141f19ae-2faa-43c3-8619-4aac107221da,D,AC18790011,Shoulder/Lap Belt(s),F,5ac410c7-57a0-4233-ac75-3ab334346c3e,Same Movement Angle,N,Crossover Related,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-08-17 17:01,52
14088,N,Apparently Normal,No Misuse,N,No Injury,21246c7c-3e64-47de-aa78-cbf8822cdea4,D,CB5848000P,Shoulder/Lap Belt(s),M,302aaada-5a42-41ed-bd8b-3441a2fb2920,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Six o'clock,(Sport) Utility Vehicle,Functional,N,Slowing or Stopping,2015-06-09 9:16,49
11063,N,Apparently Normal,No Misuse,Y,No Injury,481b367f-f513-44d2-869a-380c78d5b7c3,D,MCP0704000H,Shoulder/Lap Belt(s),F,7b2cd82f-92a4-4a0d-a45b-347191a737fd,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,(Sport) Utility Vehicle,Functional,N,Making Left Turn,2015-04-24 19:07,50
39371,N,Apparently Normal,No Misuse,N,No Injury,07365cf5-5387-4e9c-b3de-35b7d0e6df74,D,MSP51790021,Shoulder/Lap Belt(s),M,7e3baf28-3982-42d9-bda0-060ff511284b,Same Direction Rear End,N,Residential Driveway,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Wet,Cloudy,Six o'clock,(Sport) Utility Vehicle,Functional,N,Stopped in Traffic Lane,2015-12-21 17:27,21
10383,N,Apparently Normal,No Misuse,N,No Injury,b2dba800-c31d-4856-91fa-ea41d5cce5de,D,CE45040009,Shoulder/Lap Belt(s),M,43e7594e-3d8c-40e3-9574-459857de1e5c,Same Direction Rear End,N,Intersection,Acceleration Lane,Daylight,No Defects,One-way Trafficway,Dry,Clear,Six o'clock,Passenger Car,Superficial,N,Stopped in Traffic Lane,2015-06-24 13:27,46
37383,N,Apparently Normal,No Misuse,Y,No Injury,81ba5480-ddb1-4fc1-95ca-dbddd06823ef,D,ZU5368001D,Shoulder/Lap Belt(s),F,7d546e6a-771c-4148-8729-ecfc43f68ce0,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015-12-15 8:21,16
40677,N,Apparently Normal,No Misuse,N,No Injury,65a36c4e-a05a-4c47-9962-18fc825b70be,D,DA3741001T,Shoulder/Lap Belt(s),M,c12b0a55-756a-4402-8ffe-187adb133662,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Six o'clock,Passenger Car,Functional,N,Stopped in Traffic Lane,2015-11-11 16:29,62
3294,N,Apparently Normal,No Misuse,N,No Injury,d11ae062-5de1-4233-882c-5491007e7ed4,D,MSP63070031,Shoulder/Lap Belt(s),F,cc18a8aa-68e8-403b-9122-9f4a8bbea8a4,Same Direction Rear End,N,Non Intersection,Acceleration Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Disabling,N,Stopped in Traffic Lane,2015-01-09 1:43,27
31708,N,Apparently Normal,No Misuse,N,No Injury,0db1c88d-ea7c-47ee-8a71-b78ae0cd8f07,D,DA3953000N,Shoulder/Lap Belt(s),M,b9cb4b53-0cff-430a-830b-2ac8239de2a7,Same Movement Angle,N,Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-11-17 19:09,56
15950,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,06e7464a-7d09-4d6b-ac79-5aed96e2c06d,D,DA3797000D,Shoulder/Lap Belt(s),M,35e62002-c594-42c0-9715-c691e2c6cfbc,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Six o'clock,Passenger Car,Superficial,N,Slowing or Stopping,2015-05-21 8:17,29
37999,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,ce32cf02-ec79-47e3-bb0d-218531851340,D,MSP28570020,Shoulder/Lap Belt(s),F,a98d953c-354f-4f24-9597-536a25754c81,Same Direction Rear End,N,Non Intersection,Deceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015-10-26 16:37,35
42799,N,Apparently Normal,No Misuse,N,No Injury,8a9c28fc-076d-42b8-bd5b-71da8a160aed,D,AE5347000W,Shoulder/Lap Belt(s),M,780fd427-9cb9-4581-a47d-76a6b9849115,Head On,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Pickup Truck,Superficial,N,Moving Constant Speed,2015-10-12 13:19,61
2324,N,Apparently Normal,No Misuse,Y,No Injury,b7098aa3-f1c9-4540-8076-5fac367e834c,D,MCP04870008,Shoulder/Lap Belt(s),F,40030010-49c5-4b14-a3af-a2ed5418e2a6,Same Direction Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Cloudy,One o'clock,Passenger Car,Superficial,N,Starting From Lane,2015-02-25 12:29,69
449,N,Apparently Normal,No Misuse,N,No Injury,d72de83e-8a98-44a2-8b0f-a5c9f8ab6a44,D,ADF796001H,Shoulder/Lap Belt(s),F,3f97925a-2658-4f82-8d48-951e3c9af4ca,Same Direction Right Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Cloudy,Twelve o'clock,Passenger Car,Superficial,N,Stopped in Traffic Lane,2015-03-03 11:25,36
46275,N,Apparently Normal,No Misuse,Y,No Injury,9e2fc714-df7d-44f5-b828-1abf1cc6f4ce,D,MSP6589001G,Shoulder/Lap Belt(s),M,bb0f1a72-41d6-45b1-96ee-481d52a12709,Same Direction Rear End,N,Non Intersection,Acceleration Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Cloudy,Non-collision,Passenger Car,No Damage,N,Stopped in Traffic Lane,2015-12-26 18:29,70
11366,N,Apparently Normal,No Misuse,Y,No Injury,dfa50204-8fff-47e4-88f5-4163769bd239,D,MCP2784001G,Shoulder/Lap Belt(s),F,59f63183-9b7c-49a9-8a09-979f26061c8e,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015-04-29 15:11,37
30050,N,Apparently Normal,No Misuse,N,No Injury,36fd4024-af9f-4532-8dda-8f490a8a8ae5,D,AE55780019,Shoulder/Lap Belt(s),M,e1c2ce2f-165d-4d89-9838-2408e6307ea7,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Six o'clock,Pickup Truck,Superficial,N,Slowing or Stopping,2015-10-15 20:40,44
29178,N,Apparently Normal,No Misuse,Y,No Injury,8a8b8c9a-fce1-4ff8-9cbc-fa3212c99ecf,D,AE4242001H,Shoulder/Lap Belt(s),F,94cd9b15-d716-48b9-8462-2a58ed7f35f8,Same Movement Angle,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Making Left Turn,2015-11-02 14:57,20
23042,N,Apparently Normal,No Misuse,Y,No Injury,05ee6611-bb06-4dae-8734-f803b47400bf,D,MSP5634002B,Shoulder/Lap Belt(s),M,59881a92-63ab-4242-8d25-7b797e89cb9f,Same Direction Rear End,Y,Non Intersection,Acceleration Lane,Dark No Lights,Foreign Material,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Pickup Truck,Disabling,N,Moving Constant Speed,2015-07-10 22:56,62
6657,N,Apparently Normal,No Misuse,N,No Injury,372c7871-2c57-4905-9322-d2ceada676b3,D,BW0141000M,Shoulder/Lap Belt(s),M,23559526-a5f1-4a0e-a19c-d18b4edc41d0,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dawn,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Twelve o'clock,"Other Light Trucks (10,000 lbs (4,536 kg))",Disabling,N,Moving Constant Speed,2015-01-30 5:20,23
12045,N,Apparently Normal,No Misuse,N,No Injury,b4998efe-3fcc-4e60-98b1-cd4e66b7ff11,D,MSP6090003K,Shoulder/Lap Belt(s),F,a5ee6a51-6dbb-4b57-93c9-974005833174,Same Direction Sideswipe,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Three o'clock,Van,Disabling,N,Moving Constant Speed,2015-05-14 15:59,51
39398,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,30b5bc9e-1964-4981-846a-47cc4aa77193,D,MSP5439001Y,Shoulder/Lap Belt(s),F,20fd42f6-ba4d-4a0f-8527-97b3fa8751a0,Same Direction Sideswipe,N,Non Intersection,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Ten o'clock,Passenger Car,Superficial,N,Changing Lanes,2015-10-09 10:19,59
32014,N,Apparently Normal,No Misuse,Y,No Injury,77562590-34a5-4501-94ce-3be228bc65f6,D,DV0127000R,Shoulder/Lap Belt(s),M,590964f9-c362-461c-b37f-9711b001d838,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-11-06 12:24,24
817,N,Apparently Normal,No Misuse,Y,No Injury,635a4817-db6f-4fe2-9d1d-26f07f3f062e,D,ADJ247000M,Shoulder/Lap Belt(s),F,3314fe68-63cb-4da5-a650-bf718540e462,Same Direction Rear End,N,Intersection,Right Turn Lane,Daylight,No Defects,One-way Trafficway,Dry,Clear,Twelve o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-03-23 16:30,59
44912,N,Apparently Normal,No Misuse,N,No Injury,4f127149-3c16-46c2-886a-e199c1095d65,D,MSP55160039,Shoulder/Lap Belt(s),M,4110d58d-b3ea-482d-bd05-0dbe586de99e,Single Vehicle ,N,Intersection,Right Turn Lane,Daylight,No Defects,One-way Trafficway,Wet,Raining,One o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-10-01 9:09,24
32190,N,Apparently Normal,No Misuse,Y,No Injury,aade3124-ce32-4a51-9d7f-e91224464901,D,MCP1022003F,Shoulder/Lap Belt(s),F,59b49051-2fb9-47f8-8308-1a4c9f84b563,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Cloudy,Six o'clock,Police Vehicle/Emergency,Superficial,N,Backing,2015-11-02 10:43,38
19935,N,Apparently Normal,No Misuse,N,No Injury,bac7b854-7a1c-4ef1-b294-a265f1901e6c,D,DA3856000M,Shoulder/Lap Belt(s),F,e9b27862-b43b-4736-ab27-79dfb0b3f6d8,Opposite Direction Sideswipe,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-08-27 10:23,42
8069,Y,Apparently Normal,No Misuse,Y,No Injury,b7e8bf69-71e0-4285-8d73-ab01e4e04119,D,ZT00820005,Shoulder/Lap Belt(s),M,5ee4a14d-3e1b-4826-a5e3-12855741ea55,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,Foreign Material,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,Police Vehicle/Non Emergency,Functional,N,Moving Constant Speed,2015-03-05 14:50,31
39742,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,248000a2-4cd3-40f6-83aa-b6523c094408,D,ZD4544000N,Shoulder/Lap Belt(s),F,8e13a4d8-037a-4a36-a5b4-f3adc5af16d4,Same Direction Left Turn,N,Intersection Related,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eleven o'clock,Passenger Car,Destroyed,N,Making Left Turn,2015-10-25 19:54,79
44426,N,Apparently Normal,No Misuse,Y,No Injury,e336e73a-1493-484b-8775-4eb3995131a8,D,MCP29160015,Shoulder/Lap Belt(s),M,62cfd3fd-41f3-44a3-a891-ff8878ec3591,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-11-27 8:33,27
44792,N,Apparently Normal,No Misuse,Y,No Injury,c9680894-3e61-4d8b-bd24-f2b34720c4d0,D,MSP5224003J,Shoulder/Lap Belt(s),M,a65616d3-60d1-4d64-9d99-ead09e66b324,Single Vehicle ,N,Interchange Related,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Underside,(Sport) Utility Vehicle,Disabling,N,Accelerating,2015-10-11 21:51,52
19502,N,Apparently Normal,No Misuse,Y,No Injury,00aa20a1-37a1-4b29-8cab-2238c432c28f,D,CE4234000H,Shoulder/Lap Belt(s),M,bad301fc-c4ad-4180-a5b4-c83925f54dc6,Head On Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Four o'clock,(Sport) Utility Vehicle,Functional,N,Making Left Turn,2015-07-15 12:34,40
1251,N,Apparently Normal,No Misuse,Y,No Injury,0a3a449e-d3a9-4725-9830-85dd36be9e06,D,AE46260005,Shoulder/Lap Belt(s),F,df7ea962-8b27-426b-a9bb-89cce6e8c2bd,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Ice,Clear,Two o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-01-18 22:38,25
